TUNING RESULTS OUTPUT,GA_Tuning_10_05_2022_23_25,,,,,,,,,,,,,,,,,,,,,,,,,,
Node Size,Src/Sink Size,Parallel Edges Size,Target Flow,OPTIMAL,,,,,,,,,,,,,,,,,,,,,,,
133,5,1,384,14050.08044,,,,,,,,,,,,,,,,,,,,,,,
Pop Size,Generations,Init Dist,Init Params,Selection,Tourny Size,Crossover,Replacement,Mutation,Nudge Params,Mutate Rate,Path Select,Path Tourny,Path Order,Path Rank,Path Size,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Avg Value,Opt Gap
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14305.51424,14293.219,14219.33383,14495.65897,14241.36132,14355.50402,14286.16634,14086.32498,14318.39133,14128.99024,14273.04643,1.586937439
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14139.81811,14137.09399,14242.5397,14120.8656,14052.82305,14052.81775,14127.10151,14052.82888,14129.00932,14197.08161,14125.19795,0.534641163
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14083.56185,14050.08511,14086.31962,14139.83652,14052.8109,14050.09179,14052.82351,14052.82468,14052.84164,14050.10241,14067.1298,0.121347086
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14050.09123,14052.82826,14050.07496,14052.82343,14052.81203,14052.82428,14050.06698,14050.08944,14052.81179,14050.06863,14051.4491,0.009741324
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14050.02173,14050.07295,14052.83729,14083.56076,14050.07981,14050.06404,14052.80227,14050.06698,14050.06424,14050.08979,14053.96599,0.027654986
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14052.81769,14086.30769,14139.83866,14139.82491,14120.92749,14120.90977,14139.84992,14120.89166,14052.82269,14139.84035,14111.40308,0.436457609
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14207.92579,14083.55274,14083.56514,14083.56285,14050.09047,14086.29981,14086.32093,14050.0645,14052.81202,14137.07147,14092.12657,0.299259026
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14086.31182,14052.8175,14050.07864,14050.07804,14052.8116,14052.83743,14050.08075,14050.06998,14052.83757,14050.05853,14054.79819,0.033578077
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14052.81875,14052.80228,14050.07108,14050.07055,14052.7745,14050.08019,14050.07009,14050.08736,14050.07397,14050.07084,14050.89196,0.005775907
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14183.58499,14050.085,14052.82592,14209.97868,14139.82238,14050.09258,14050.06827,14137.08329,14050.06271,14198.89772,14112.25015,0.442486534
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14052.81181,14137.09437,14050.09222,14086.32142,14050.06124,14052.8395,14086.3112,14050.06973,14126.27311,14083.56412,14077.54387,0.195468152
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14050.09496,14052.80978,14050.07351,14050.05929,14050.06699,14052.82114,14050.07557,14050.07929,14050.06938,14052.81419,14050.89641,0.005807593
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14050.082,14052.82139,14050.09825,14050.06133,14052.81109,14050.07062,14050.07273,14050.07706,14050.07517,14050.07198,14050.62416,0.003869877
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14201.66423,14052.79637,14137.1056,14083.54779,14052.82986,14346.77915,14083.56066,14052.83283,14139.84286,14197.94869,14134.8908,0.603629033
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14050.09624,14052.84551,14128.98367,14083.56203,14052.83969,14052.80164,14137.06606,14201.6753,14052.82099,14086.31396,14089.90051,0.283415241
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14052.81037,14050.07243,14052.82345,14052.84485,14052.81734,14052.82004,14050.07366,14052.83917,14052.81232,14050.08248,14051.99961,0.013659505
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14050.06211,14050.0949,14052.80663,14050.06236,14050.06406,14050.07271,14050.09396,14050.09514,14050.08573,14052.81606,14050.62537,0.003878464
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14664.61181,14308.54448,14351.57517,14428.02048,14457.5036,14837.8864,14392.0541,14441.60956,15002.04356,14853.47803,14573.73272,3.727041156
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14330.3063,14921.43169,14489.24747,14617.32522,15001.62685,14576.65587,14482.3293,14429.36334,15161.82348,14510.19399,14652.03035,4.284316482
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14410.78592,14490.76745,14684.33129,14052.83269,14346.79072,14183.57423,14534.89088,14702.78366,14137.09509,14369.30781,14391.31597,2.428708755
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14371.27385,14283.40231,14336.26612,14139.84578,14292.80702,14326.25376,14252.00817,14154.35692,14275.9812,14139.82277,14257.20179,1.474164873
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14649.17364,15521.46753,15106.52577,14511.49114,14052.8019,14584.40468,14449.04736,14465.09652,15288.19987,15196.92116,14782.51296,5.213012984
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14730.21753,14293.22364,14207.91177,14218.08997,14198.92465,14218.49752,14504.36469,14939.45989,14842.79021,14417.41834,14457.08982,2.896847344
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14197.08932,14364.61193,14854.07613,14349.20562,14389.20939,14410.7878,14397.42075,14557.86975,14351.56062,14521.18768,14439.3019,2.770243627
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14127.13455,14291.92785,14197.96355,14269.81619,14245.02904,14389.38539,14218.51431,14659.45677,14385.05794,14244.09224,14302.83778,1.798974339
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14592.00028,15322.06792,14514.75179,14721.64895,14381.65098,14885.93176,14788.23811,14940.74329,14472.85117,14615.16315,14723.50474,4.793028072
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14671.35343,14403.92438,14558.9943,14739.3705,15325.1903,14470.08058,14276.04447,14536.91295,14483.3461,14630.98878,14609.62058,3.982469291
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14488.21554,14627.23264,14340.59603,14215.34829,14410.72432,14416.22424,14420.59275,14218.51659,14197.09413,14332.12107,14366.66656,2.253269102
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14218.48632,14403.91664,14215.77374,14398.35633,14201.66064,14375.26698,14083.57844,14385.06705,14472.76895,14413.24451,14316.81196,1.898434115
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14932.84223,14739.91458,14740.27155,14745.04264,15068.63373,15410.34537,14631.63439,14239.67467,14902.32577,14420.54549,14783.12304,5.217355193
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14746.1308,14419.63818,14369.23675,14554.66236,14497.63102,14304.07369,14329.57291,14449.4908,14242.55053,14793.06446,14470.60515,2.993041292
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14414.86426,14293.19262,14535.31726,14217.02745,14129.03121,14379.39726,14333.05347,14509.88948,14600.09066,14600.74761,14401.26113,2.499492374
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14242.56794,14432.30687,14308.49079,14241.33359,14251.97764,14218.48605,14218.5162,14139.82994,14464.12105,14249.22708,14276.68572,1.612839702
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14052.82659,14050.09921,14050.07411,14052.81798,14139.8231,14052.81815,14120.8941,14052.83571,14276.03091,14129.00181,14097.72217,0.339085093
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14120.88914,14052.81041,14050.06982,14086.30181,14128.97961,14139.84897,14126.25129,14052.81001,14083.55275,14052.79932,14089.43131,0.28007579
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14120.91163,14052.83528,14050.06221,14050.11551,14050.08832,14052.81126,14052.81742,14052.82081,14050.0745,14050.09263,14058.26296,0.05823822
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14050.09363,14052.81903,14050.07512,14052.82022,14052.80836,14052.80839,14052.83478,14050.10524,14050.06307,14050.06733,14051.44952,0.009744275
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14276.03202,14129.0194,14139.82646,14086.31402,14128.98613,14086.32461,14050.09869,14127.12441,14139.84813,14052.78823,14121.63621,0.509290814
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14126.23849,14050.08059,14050.0648,14050.06687,14242.55708,14086.31323,14052.82435,14052.81458,14086.33264,14083.55222,14088.08448,0.270489872
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14052.84877,14052.81859,14052.83962,14052.84159,14050.09945,14050.06729,14050.09092,14050.06204,14052.83248,14052.83653,14051.73373,0.011767114
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14083.54563,14050.0653,14052.8114,14052.80068,14050.07291,14050.03061,14050.09179,14050.06773,14050.09821,14050.07725,14053.96615,0.027656144
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14296.9861,14305.50384,14137.1019,14240.75534,14083.57792,14086.28733,14086.30147,14052.81355,14052.84824,14050.11155,14139.22872,0.634503723
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14052.833,14050.06807,14052.817,14052.8174,14050.09318,14050.09225,14086.31614,14050.08713,14052.83499,14126.23774,14062.41969,0.087823347
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14050.08176,14052.84363,14052.80818,14052.81799,14050.06237,14050.09638,14052.84142,14050.08228,14050.06722,14052.80953,14051.45108,0.009755368
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14050.09658,14052.80791,14050.06814,14052.80382,14052.78675,14050.05236,14050.05596,14050.06221,14050.09191,14050.09681,14050.89224,0.005777937
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,14127.11168,14183.5921,14120.90998,14050.08675,14128.98022,14052.83783,14120.91538,14137.07668,14052.81441,14050.06988,14102.43949,0.372660152
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,14052.81278,14052.81671,14050.06958,14052.81446,14139.83707,14052.83194,14050.0879,14052.83158,14050.086,14052.86542,14060.70534,0.075621663
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,14050.06282,14050.07175,14052.84487,14052.84142,14083.55069,14052.84472,14050.06826,14050.10891,14052.8377,14052.80874,14054.80399,0.033619371
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,14052.82324,14050.05574,14052.81243,14050.09163,14050.06564,14050.04989,14052.81426,14050.08319,14050.06316,14050.04717,14050.89064,0.005766487
Node Size,Src/Sink Size,Parallel Edges Size,Target Flow,OPTIMAL,,,,,,,,,,,,,,,,,,,,,,,
117,5,1,384,17507.6789,,,,,,,,,,,,,,,,,,,,,,,
Pop Size,Generations,Init Dist,Init Params,Selection,Tourny Size,Crossover,Replacement,Mutation,Nudge Params,Mutate Rate,Path Select,Path Tourny,Path Order,Path Rank,Path Size,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Avg Value,Opt Gap
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18194.72826,19091.09009,20236.99033,19547.21295,19583.05845,18714.7614,18990.54726,18737.24088,18703.88881,19473.42867,19127.29471,9.250888265
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18906.12087,18572.15833,19202.55761,18902.5133,20413.24252,20170.70321,17556.74747,19211.75176,18838.51453,19103.1756,19087.74852,9.025009146
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,19343.23078,19691.64685,19138.65098,18052.32652,18912.53088,18548.24732,19193.67622,19070.63424,19298.64981,18667.48063,18991.70743,8.476443597
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17738.23919,19397.91399,18061.01052,20133.2791,18615.92714,18873.75815,17702.71453,18718.16326,19300.73425,19034.94091,18757.6681,7.139662616
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,20103.86674,19121.62797,18967.9561,18507.0235,18858.15824,19104.39592,18593.64377,18960.78216,19113.46722,18570.85703,18990.17786,8.467707084
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18362.90608,18441.88911,18517.20165,18335.13253,18576.78749,19585.01004,18308.53264,19112.86009,19040.56536,18565.96103,18684.6846,6.722796959
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,19302.40292,18350.14193,19197.52551,17999.34099,19375.41812,18714.73956,18787.64477,20330.5586,18988.96448,18041.21922,18908.79561,8.002869601
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,19005.58821,18642.15634,19097.37481,18733.55497,18901.58371,18771.60583,18458.19481,18387.3421,18946.50129,18011.10003,18695.50021,6.784573326
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18452.55965,18579.30877,18194.56539,18749.48851,19756.25845,19912.71948,20002.88229,19169.99314,19692.29906,19544.85709,19205.49318,9.697540686
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,19345.12913,20386.22326,18732.09951,19302.92598,20401.58426,17814.84683,19535.62862,17630.83884,18930.11463,19929.44996,19200.8841,9.671214628
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,19099.5606,19077.96172,18703.83421,19963.8873,18632.49653,19624.97635,19677.36641,18702.93018,18396.57656,19306.72265,19118.63125,9.201404491
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18504.41735,18370.69511,19207.40217,18011.15679,19022.38531,18363.89459,19786.74515,19957.25074,19010.58996,19527.63704,18976.21742,8.387968105
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,19333.99044,19059.4593,18591.81574,19162.0751,18665.20546,18035.88195,18279.58154,18671.84296,19461.888,18581.35772,18784.30982,7.291834224
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18426.35551,19893.04629,19150.92827,18398.14871,19870.61796,19232.399,18344.5634,18948.91756,19297.7888,18580.82439,19014.35899,8.605824332
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,19051.13262,19300.33839,19365.6279,17982.37125,19245.87783,18335.71819,19239.38751,18533.10188,18980.82959,19362.75013,18939.71353,8.179465923
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,19239.24053,19265.15008,18488.5368,19670.11465,19586.46795,20212.24531,19859.10937,17880.18542,19667.02272,20142.37468,19401.04475,10.81448811
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17835.44174,17558.63078,17820.88245,17618.34198,17595.76848,17507.67153,17727.2051,17607.13332,17795.87173,17511.28083,17657.82279,0.857588813
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17814.74025,17701.03245,17832.96149,17652.44992,17593.19443,18112.57085,17507.6564,17595.78968,17640.64288,17691.87809,17714.29164,1.180126428
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17707.52082,17894.83758,17507.65866,17507.66508,18096.0269,18088.12727,17798.94087,17766.72787,17814.84883,17740.7928,17792.31467,1.625776729
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17511.25175,17572.80655,17797.505,17804.58781,17796.26283,17668.7778,17786.82077,17558.64705,17947.04604,17539.30649,17698.30121,1.088792588
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17544.7855,17784.45763,17768.72831,17654.24783,17917.29918,17539.34383,17577.24297,17581.26772,17617.13415,18016.13013,17700.06372,1.098859685
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17632.14085,17715.45765,17581.24532,17556.76,17577.20882,17603.52994,17937.00063,17812.72423,17729.7929,17716.13841,17686.19987,1.019672438
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18035.18921,17871.85883,17936.12847,17736.39898,17818.92117,17740.83265,17595.17872,17595.17947,17906.94174,17535.69479,17777.2324,1.539630155
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17620.7261,17539.29617,17962.28828,17812.44612,17627.29213,17603.53766,17519.60547,17886.4899,17628.65767,17544.75305,17674.50926,0.952898202
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17665.12757,17833.38894,17703.85144,17773.47375,17593.20174,17702.72181,17819.12165,17511.27902,17511.26606,17776.93718,17689.03692,1.035876999
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17603.52402,17628.68084,17507.66963,17593.18754,17679.82342,17607.14744,17656.90222,17603.52343,17572.82103,18001.36811,17645.46477,0.787002493
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17776.91604,17768.71884,17539.30665,17519.61348,17915.43104,17556.73156,17807.81609,17619.61021,17628.6825,17819.07473,17695.19011,1.071022706
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17556.72032,17595.18338,17633.0925,17595.6939,17544.77286,17603.52839,17736.34883,17798.72952,17869.4537,17539.28863,17647.2812,0.797377568
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17712.07663,17765.82338,17591.59027,17523.24628,17715.69484,17645.04992,17556.75082,17715.04583,17766.76404,17593.17753,17658.52195,0.861582258
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17630.93606,17591.54626,17641.46473,17834.41154,18008.8485,17507.67192,17630.29017,17549.19329,17939.82336,17561.14941,17689.53353,1.038713515
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17507.61103,17523.21177,17798.77316,17511.25491,17630.28778,17820.30465,17849.35242,17679.67476,17784.41227,17837.81029,17694.2693,1.065763232
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17581.22528,17824.69049,17711.21032,17577.1821,17535.6613,17822.89187,17677.09404,17730.27636,17556.68601,17725.33361,17674.22514,0.951275377
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17994.20078,18530.5557,18496.91838,19128.75233,19668.70812,18750.50319,18761.1545,18704.31021,20170.78533,19556.88189,18976.27704,8.388308652
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,19888.0171,18143.41786,18813.57735,18050.08396,20560.52757,19001.32665,18967.24864,18282.44453,18972.46177,20177.35487,19085.64603,9.013000185
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18828.88578,18051.0476,19330.99818,19415.59263,18687.01545,20025.69742,18630.39278,19160.15838,18431.99378,19687.0572,19024.88392,8.665940419
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18199.57913,18970.59019,19772.5339,20017.89655,18982.1709,19050.72735,18690.28209,18586.3259,19532.45162,19785.70189,19158.82595,9.430987764
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,20053.40572,17699.11291,19405.45747,20671.49571,20242.61255,18609.97843,18984.04994,17907.20697,19425.59929,18015.74111,19101.46601,9.103360434
